id,month,date,fsa,location_id,actual_capacity,funding_capacity,occupied_beds,unoccupied_beds,unavailable_beds,occupancy_rate
7285,2,2024-02-24,M2N,1460,46,46,46,0,0,100
7287,2,2024-02-24,M3B,1024,40,40,40,0,0,100
7293,2,2024-02-24,M5C,1007,52,52,52,0,0,100
7294,2,2024-02-24,M6H,1193,36,36,36,0,0,100
7295,2,2024-02-24,M6A,1055,70,70,70,0,0,100
7297,2,2024-02-24,M6K,1152,70,70,70,0,0,100
7298,2,2024-02-24,M6K,1125,120,150,120,0,30,100
7299,2,2024-02-24,M5G,1521,60,60,60,0,0,100
7303,2,2024-02-24,M5A,1022,35,35,35,0,0,100
7306,2,2024-02-24,M1K,1108,61,61,61,0,0,100
7307,2,2024-02-24,M5V,1150,112,112,112,0,0,100
7308,2,2024-02-24,M5V,1150,34,34,34,0,0,100
7309,2,2024-02-24,M5V,1150,63,66,63,0,3,100
7310,2,2024-02-24,M5V,1150,73,75,73,0,2,100
7317,2,2024-02-24,M1R,1220,38,38,38,0,0,100
7320,2,2024-02-24,M2H,1200,86,87,86,0,1,100
7321,2,2024-02-24,M1K,1031,49,49,49,0,0,100
7322,2,2024-02-24,M6E,1019,45,45,45,0,0,100
7323,2,2024-02-24,M4K,1080,23,23,23,0,0,100
7324,2,2024-02-24,M4W,1118,30,30,30,0,0,100
7325,2,2024-02-24,M6G,1002,54,54,54,0,0,100
7327,2,2024-02-24,M5S,1018,12,12,11,1,0,91.67
7328,2,2024-02-24,M5R,1500,15,15,14,1,0,93.33
7329,2,2024-02-24,M6H,1104,16,16,16,0,0,100
7331,2,2024-02-24,M8Y,1049,41,41,41,0,0,100
7332,2,2024-02-24,M5B,1048,39,39,39,0,0,100
7334,2,2024-02-24,M6K,1148,72,73,72,0,1,100
7336,2,2024-02-24,M5A,1045,30,30,30,0,0,100
7339,2,2024-02-24,M5A,1059,94,94,94,0,0,100
7341,2,2024-02-24,M6P,1036,86,86,86,0,0,100
7343,2,2024-02-24,M5C,1037,71,78,71,0,7,100
7345,2,2024-02-24,M5A,1057,264,264,264,0,0,100
7347,2,2024-02-24,M4M,1126,52,52,52,0,0,100
7348,2,2024-02-24,M9V,1146,46,46,46,0,0,100
7349,2,2024-02-24,M9V,1146,37,37,37,0,0,100
7350,2,2024-02-24,M5T,1300,71,71,71,0,0,100
7351,2,2024-02-24,M5S,1014,50,50,50,0,0,100
7353,2,2024-02-24,M5R,1120,6,6,6,0,0,100
7354,2,2024-02-24,M4Y,1041,35,35,35,0,0,100
7355,2,2024-02-24,M1H,1115,32,32,32,0,0,100
7358,2,2024-02-24,M5T,1096,40,40,40,0,0,100
7360,2,2024-02-24,M4T,1062,31,31,31,0,0,100
7361,2,2024-02-24,M4T,1062,31,31,31,0,0,100
7362,2,2024-02-24,M5R,1129,28,28,28,0,0,100
7363,2,2024-02-24,M5R,1129,27,27,27,0,0,100
7370,2,2024-02-25,M5S,1051,8,8,8,0,0,100
7375,2,2024-02-25,M6H,1029,42,42,42,0,0,100
7376,2,2024-02-25,M6G,1102,30,30,30,0,0,100
7377,2,2024-02-25,M5R,1541,23,23,23,0,0,100
7393,2,2024-02-25,M1H,1360,101,101,101,0,0,100
7395,2,2024-02-25,M1G,1561,48,48,47,1,0,97.92
7399,2,2024-02-25,M6N,1154,62,62,62,0,0,100
7400,2,2024-02-25,M5A,1008,68,68,68,0,0,100
7401,2,2024-02-25,M5A,1008,121,122,121,0,1,100
7403,2,2024-02-25,M5A,1008,16,21,16,0,5,100
7404,2,2024-02-25,M5C,1190,53,53,53,0,0,100
7405,2,2024-02-25,M5A,1008,107,107,107,0,0,100
7408,2,2024-02-25,M5H,1005,88,88,88,0,0,100
7409,2,2024-02-25,M6C,1028,28,28,28,0,0,100
7411,2,2024-02-25,M5B,1026,94,94,94,0,0,100
7412,2,2024-02-25,M5B,1026,30,30,27,3,0,90
7414,2,2024-02-25,M5A,1149,78,78,78,0,0,100
7415,2,2024-02-25,M6K,1125,132,150,126,6,18,95.45
7418,2,2024-02-25,M4C,1015,62,62,62,0,0,100
7419,2,2024-02-25,M5A,1020,30,30,30,0,0,100
7420,2,2024-02-25,M2N,1460,46,46,46,0,0,100
7422,2,2024-02-25,M3B,1024,40,40,40,0,0,100
7428,2,2024-02-25,M5C,1007,52,52,52,0,0,100
7429,2,2024-02-25,M6H,1193,36,36,36,0,0,100
7430,2,2024-02-25,M6A,1055,70,70,70,0,0,100
7432,2,2024-02-25,M6K,1152,70,70,70,0,0,100
7433,2,2024-02-25,M6K,1125,118,150,118,0,32,100
7434,2,2024-02-25,M5G,1521,60,60,60,0,0,100
7438,2,2024-02-25,M5A,1022,35,35,35,0,0,100
7441,2,2024-02-25,M1K,1108,61,61,61,0,0,100
7442,2,2024-02-25,M5V,1150,112,112,112,0,0,100
7443,2,2024-02-25,M5V,1150,34,34,34,0,0,100
7444,2,2024-02-25,M5V,1150,63,66,63,0,3,100
7445,2,2024-02-25,M5V,1150,72,75,72,0,3,100
7452,2,2024-02-25,M1R,1220,38,38,38,0,0,100
7455,2,2024-02-25,M2H,1200,85,87,85,0,2,100
7456,2,2024-02-25,M1K,1031,49,49,49,0,0,100
7457,2,2024-02-25,M6E,1019,45,45,45,0,0,100
7458,2,2024-02-25,M4K,1080,23,23,23,0,0,100
7459,2,2024-02-25,M4W,1118,30,30,30,0,0,100
7460,2,2024-02-25,M6G,1002,54,54,54,0,0,100
7462,2,2024-02-25,M5S,1018,12,12,11,1,0,91.67
7463,2,2024-02-25,M5R,1500,15,15,14,1,0,93.33
7464,2,2024-02-25,M6H,1104,16,16,16,0,0,100
7466,2,2024-02-25,M8Y,1049,41,41,41,0,0,100
7467,2,2024-02-25,M5B,1048,39,39,39,0,0,100
7469,2,2024-02-25,M6K,1148,72,73,72,0,1,100
7471,2,2024-02-25,M5A,1045,30,30,30,0,0,100
7474,2,2024-02-25,M5A,1059,94,94,94,0,0,100
7476,2,2024-02-25,M6P,1036,86,86,86,0,0,100
7478,2,2024-02-25,M5C,1037,71,78,71,0,7,100
7480,2,2024-02-25,M5A,1057,264,264,264,0,0,100
7482,2,2024-02-25,M4M,1126,52,52,52,0,0,100
7483,2,2024-02-25,M9V,1146,46,46,46,0,0,100
7484,2,2024-02-25,M9V,1146,37,37,37,0,0,100
7485,2,2024-02-25,M5T,1300,71,71,71,0,0,100
7486,2,2024-02-25,M5S,1014,50,50,50,0,0,100
7488,2,2024-02-25,M5R,1120,6,6,6,0,0,100
7489,2,2024-02-25,M4Y,1041,35,35,35,0,0,100
7490,2,2024-02-25,M1H,1115,32,32,32,0,0,100
7493,2,2024-02-25,M5T,1096,40,40,40,0,0,100
7495,2,2024-02-25,M4T,1062,31,31,31,0,0,100
7496,2,2024-02-25,M4T,1062,31,31,31,0,0,100
7497,2,2024-02-25,M5R,1129,28,28,28,0,0,100
7498,2,2024-02-25,M5R,1129,27,27,27,0,0,100
7505,2,2024-02-26,M5S,1051,8,8,8,0,0,100
7510,2,2024-02-26,M6H,1029,42,42,42,0,0,100
7511,2,2024-02-26,M6G,1102,30,30,30,0,0,100
7512,2,2024-02-26,M5R,1541,23,23,23,0,0,100
7528,2,2024-02-26,M1H,1360,101,101,101,0,0,100
7530,2,2024-02-26,M1G,1561,48,48,48,0,0,100
7534,2,2024-02-26,M6N,1154,62,62,62,0,0,100
7535,2,2024-02-26,M5A,1008,68,68,68,0,0,100
7536,2,2024-02-26,M5A,1008,121,122,121,0,1,100
7538,2,2024-02-26,M5A,1008,17,21,17,0,4,100
7539,2,2024-02-26,M5C,1190,53,53,53,0,0,100
7540,2,2024-02-26,M5A,1008,107,107,107,0,0,100
7543,2,2024-02-26,M5H,1005,88,88,88,0,0,100
7544,2,2024-02-26,M6C,1028,28,28,28,0,0,100
7546,2,2024-02-26,M5B,1026,94,94,94,0,0,100
7547,2,2024-02-26,M5B,1026,30,30,30,0,0,100
7549,2,2024-02-26,M5A,1149,78,78,77,1,0,98.72
7550,2,2024-02-26,M6K,1125,121,150,121,0,29,100
7553,2,2024-02-26,M4C,1015,62,62,62,0,0,100
7554,2,2024-02-26,M5A,1020,30,30,30,0,0,100
7555,2,2024-02-26,M2N,1460,46,46,46,0,0,100
7557,2,2024-02-26,M3B,1024,40,40,40,0,0,100
7563,2,2024-02-26,M5C,1007,52,52,52,0,0,100
7564,2,2024-02-26,M6H,1193,36,36,36,0,0,100
7565,2,2024-02-26,M6A,1055,70,70,70,0,0,100
7567,2,2024-02-26,M6K,1152,70,70,70,0,0,100
7568,2,2024-02-26,M6K,1125,117,150,111,6,33,94.87
7569,2,2024-02-26,M5G,1521,60,60,60,0,0,100
7573,2,2024-02-26,M5A,1022,35,35,35,0,0,100
7576,2,2024-02-26,M1K,1108,61,61,61,0,0,100
7577,2,2024-02-26,M5V,1150,112,112,112,0,0,100
7578,2,2024-02-26,M5V,1150,34,34,34,0,0,100
7579,2,2024-02-26,M5V,1150,63,66,63,0,3,100
7580,2,2024-02-26,M5V,1150,72,75,72,0,3,100
7587,2,2024-02-26,M1R,1220,38,38,38,0,0,100
7590,2,2024-02-26,M2H,1200,85,87,85,0,2,100
7591,2,2024-02-26,M1K,1031,49,49,49,0,0,100
7592,2,2024-02-26,M6E,1019,45,45,45,0,0,100
7593,2,2024-02-26,M4K,1080,23,23,23,0,0,100
7594,2,2024-02-26,M4W,1118,30,30,30,0,0,100
7595,2,2024-02-26,M6G,1002,54,54,54,0,0,100
7597,2,2024-02-26,M5S,1018,12,12,11,1,0,91.67
7598,2,2024-02-26,M5R,1500,15,15,14,1,0,93.33
7599,2,2024-02-26,M6H,1104,16,16,16,0,0,100
7601,2,2024-02-26,M8Y,1049,41,41,41,0,0,100
7602,2,2024-02-26,M5B,1048,39,39,39,0,0,100
7604,2,2024-02-26,M6K,1148,72,73,72,0,1,100
7606,2,2024-02-26,M5A,1045,30,30,30,0,0,100
7609,2,2024-02-26,M5A,1059,94,94,94,0,0,100
7611,2,2024-02-26,M6P,1036,86,86,86,0,0,100
7613,2,2024-02-26,M5C,1037,73,78,73,0,5,100
7615,2,2024-02-26,M5A,1057,264,264,264,0,0,100
7617,2,2024-02-26,M4M,1126,52,52,52,0,0,100
7618,2,2024-02-26,M9V,1146,46,46,46,0,0,100
7619,2,2024-02-26,M9V,1146,37,37,37,0,0,100
7620,2,2024-02-26,M5T,1300,71,71,71,0,0,100
7621,2,2024-02-26,M5S,1014,50,50,50,0,0,100
7623,2,2024-02-26,M5R,1120,6,6,6,0,0,100
7624,2,2024-02-26,M4Y,1041,35,35,35,0,0,100
7625,2,2024-02-26,M1H,1115,32,32,32,0,0,100
7628,2,2024-02-26,M5T,1096,40,40,40,0,0,100
7630,2,2024-02-26,M4T,1062,31,31,31,0,0,100
7631,2,2024-02-26,M4T,1062,31,31,31,0,0,100
7632,2,2024-02-26,M5R,1129,28,28,28,0,0,100
7633,2,2024-02-26,M5R,1129,27,27,27,0,0,100
7640,2,2024-02-27,M5S,1051,8,8,8,0,0,100
7645,2,2024-02-27,M6H,1029,42,42,42,0,0,100
7646,2,2024-02-27,M6G,1102,30,30,30,0,0,100
7647,2,2024-02-27,M5R,1541,23,23,23,0,0,100
7663,2,2024-02-27,M1H,1360,101,101,101,0,0,100
7665,2,2024-02-27,M1G,1561,48,48,48,0,0,100
7669,2,2024-02-27,M6N,1154,62,62,62,0,0,100
7670,2,2024-02-27,M5A,1008,68,68,67,1,0,98.53
7671,2,2024-02-27,M5A,1008,121,122,121,0,1,100
7673,2,2024-02-27,M5A,1008,17,21,17,0,4,100
7674,2,2024-02-27,M5C,1190,53,53,53,0,0,100
7675,2,2024-02-27,M5A,1008,107,107,107,0,0,100
7678,2,2024-02-27,M5H,1005,88,88,88,0,0,100
7679,2,2024-02-27,M6C,1028,28,28,28,0,0,100
7681,2,2024-02-27,M5B,1026,94,94,93,1,0,98.94
7682,2,2024-02-27,M5B,1026,30,30,30,0,0,100
7684,2,2024-02-27,M5A,1149,78,78,78,0,0,100
7685,2,2024-02-27,M6K,1125,119,150,116,3,31,97.48
7688,2,2024-02-27,M4C,1015,62,62,62,0,0,100
7689,2,2024-02-27,M5A,1020,30,30,30,0,0,100
7690,2,2024-02-27,M2N,1460,46,46,46,0,0,100
7692,2,2024-02-27,M3B,1024,40,40,40,0,0,100
7698,2,2024-02-27,M5C,1007,52,52,52,0,0,100
7699,2,2024-02-27,M6H,1193,36,36,36,0,0,100
7700,2,2024-02-27,M6A,1055,70,70,70,0,0,100
7702,2,2024-02-27,M6K,1152,70,70,70,0,0,100
7703,2,2024-02-27,M6K,1125,109,150,108,1,41,99.08
7704,2,2024-02-27,M5G,1521,60,60,59,1,0,98.33
7708,2,2024-02-27,M5A,1022,35,35,35,0,0,100
7711,2,2024-02-27,M1K,1108,61,61,61,0,0,100
7712,2,2024-02-27,M5V,1150,112,112,112,0,0,100
7713,2,2024-02-27,M5V,1150,34,34,34,0,0,100
7714,2,2024-02-27,M5V,1150,63,66,63,0,3,100
7715,2,2024-02-27,M5V,1150,73,75,73,0,2,100
7722,2,2024-02-27,M1R,1220,38,38,38,0,0,100
7725,2,2024-02-27,M2H,1200,86,87,86,0,1,100
7726,2,2024-02-27,M1K,1031,49,49,49,0,0,100
7727,2,2024-02-27,M6E,1019,45,45,45,0,0,100
7728,2,2024-02-27,M4K,1080,23,23,23,0,0,100
7729,2,2024-02-27,M4W,1118,30,30,30,0,0,100
7730,2,2024-02-27,M6G,1002,54,54,54,0,0,100
7732,2,2024-02-27,M5S,1018,12,12,11,1,0,91.67
7733,2,2024-02-27,M5R,1500,15,15,14,1,0,93.33
7734,2,2024-02-27,M6H,1104,16,16,16,0,0,100
7736,2,2024-02-27,M8Y,1049,41,41,41,0,0,100
7737,2,2024-02-27,M5B,1048,39,39,39,0,0,100
7739,2,2024-02-27,M6K,1148,72,73,72,0,1,100
7741,2,2024-02-27,M5A,1045,30,30,30,0,0,100
7744,2,2024-02-27,M5A,1059,94,94,94,0,0,100
7746,2,2024-02-27,M6P,1036,86,86,86,0,0,100
7748,2,2024-02-27,M5C,1037,74,78,74,0,4,100
7750,2,2024-02-27,M5A,1057,264,264,264,0,0,100
7752,2,2024-02-27,M4M,1126,52,52,52,0,0,100
7753,2,2024-02-27,M9V,1146,46,46,46,0,0,100
7754,2,2024-02-27,M9V,1146,37,37,37,0,0,100
7755,2,2024-02-27,M5T,1300,71,71,71,0,0,100
7756,2,2024-02-27,M5S,1014,50,50,50,0,0,100
7758,2,2024-02-27,M5R,1120,6,6,6,0,0,100
7759,2,2024-02-27,M4Y,1041,35,35,35,0,0,100
7760,2,2024-02-27,M1H,1115,32,32,32,0,0,100
7763,2,2024-02-27,M5T,1096,40,40,40,0,0,100
7765,2,2024-02-27,M4T,1062,31,31,31,0,0,100
7766,2,2024-02-27,M4T,1062,31,31,31,0,0,100
7767,2,2024-02-27,M5R,1129,28,28,28,0,0,100
7768,2,2024-02-27,M5R,1129,27,27,27,0,0,100
7775,2,2024-02-28,M5S,1051,8,8,8,0,0,100
7780,2,2024-02-28,M6H,1029,42,42,42,0,0,100
7781,2,2024-02-28,M6G,1102,30,30,30,0,0,100
7782,2,2024-02-28,M5R,1541,23,23,23,0,0,100
7798,2,2024-02-28,M1H,1360,101,101,101,0,0,100
7800,2,2024-02-28,M1G,1561,48,48,48,0,0,100
7804,2,2024-02-28,M6N,1154,62,62,62,0,0,100
7805,2,2024-02-28,M5A,1008,68,68,67,1,0,98.53
7806,2,2024-02-28,M5A,1008,121,122,121,0,1,100
7808,2,2024-02-28,M5A,1008,17,21,17,0,4,100
7809,2,2024-02-28,M5C,1190,53,53,53,0,0,100
7810,2,2024-02-28,M5A,1008,107,107,107,0,0,100
7813,2,2024-02-28,M5H,1005,88,88,88,0,0,100
7814,2,2024-02-28,M6C,1028,28,28,28,0,0,100
7816,2,2024-02-28,M5B,1026,94,94,93,1,0,98.94
7817,2,2024-02-28,M5B,1026,30,30,30,0,0,100
7819,2,2024-02-28,M5A,1149,78,78,78,0,0,100
7820,2,2024-02-28,M6K,1125,115,150,112,3,35,97.39
7823,2,2024-02-28,M4C,1015,62,62,62,0,0,100
7824,2,2024-02-28,M5A,1020,30,30,30,0,0,100
7825,2,2024-02-28,M2N,1460,46,46,46,0,0,100
7827,2,2024-02-28,M3B,1024,40,40,40,0,0,100
7833,2,2024-02-28,M5C,1007,52,52,52,0,0,100
7834,2,2024-02-28,M6H,1193,36,36,36,0,0,100
7835,2,2024-02-28,M6A,1055,70,70,70,0,0,100
7837,2,2024-02-28,M6K,1152,70,70,70,0,0,100
7838,2,2024-02-28,M6K,1125,106,150,106,0,44,100
7839,2,2024-02-28,M5G,1521,60,60,60,0,0,100
7843,2,2024-02-28,M5A,1022,35,35,35,0,0,100
7846,2,2024-02-28,M1K,1108,61,61,61,0,0,100
7847,2,2024-02-28,M5V,1150,112,112,112,0,0,100
7848,2,2024-02-28,M5V,1150,34,34,34,0,0,100
7849,2,2024-02-28,M5V,1150,63,66,63,0,3,100
7850,2,2024-02-28,M5V,1150,74,75,74,0,1,100
7857,2,2024-02-28,M1R,1220,38,38,38,0,0,100
7860,2,2024-02-28,M2H,1200,86,87,86,0,1,100
7861,2,2024-02-28,M1K,1031,49,49,49,0,0,100
7862,2,2024-02-28,M6E,1019,45,45,44,1,0,97.78
7863,2,2024-02-28,M4K,1080,23,23,23,0,0,100
7864,2,2024-02-28,M4W,1118,30,30,30,0,0,100
7865,2,2024-02-28,M6G,1002,54,54,54,0,0,100
7867,2,2024-02-28,M5S,1018,12,12,11,1,0,91.67
7868,2,2024-02-28,M5R,1500,15,15,14,1,0,93.33
7869,2,2024-02-28,M6H,1104,16,16,16,0,0,100
7871,2,2024-02-28,M8Y,1049,41,41,41,0,0,100
7872,2,2024-02-28,M5B,1048,39,39,39,0,0,100
7874,2,2024-02-28,M6K,1148,72,73,72,0,1,100
7876,2,2024-02-28,M5A,1045,30,30,30,0,0,100
7879,2,2024-02-28,M5A,1059,94,94,94,0,0,100
7881,2,2024-02-28,M6P,1036,86,86,86,0,0,100
7883,2,2024-02-28,M5C,1037,77,78,77,0,1,100
7885,2,2024-02-28,M5A,1057,264,264,262,2,0,99.24
7887,2,2024-02-28,M4M,1126,52,52,52,0,0,100
7888,2,2024-02-28,M9V,1146,46,46,46,0,0,100
7889,2,2024-02-28,M9V,1146,37,37,37,0,0,100
7890,2,2024-02-28,M5T,1300,71,71,71,0,0,100
7891,2,2024-02-28,M5S,1014,50,50,50,0,0,100
7893,2,2024-02-28,M5R,1120,6,6,6,0,0,100
7894,2,2024-02-28,M4Y,1041,35,35,35,0,0,100
7895,2,2024-02-28,M1H,1115,32,32,32,0,0,100
7898,2,2024-02-28,M5T,1096,40,40,40,0,0,100
7900,2,2024-02-28,M4T,1062,31,31,31,0,0,100
7901,2,2024-02-28,M4T,1062,31,31,31,0,0,100
7902,2,2024-02-28,M5R,1129,28,28,28,0,0,100
7903,2,2024-02-28,M5R,1129,27,27,27,0,0,100
7910,2,2024-02-29,M5S,1051,8,8,8,0,0,100
7915,2,2024-02-29,M6H,1029,42,42,42,0,0,100
7916,2,2024-02-29,M6G,1102,30,30,30,0,0,100
7917,2,2024-02-29,M5R,1541,23,23,23,0,0,100
7933,2,2024-02-29,M1H,1360,101,101,101,0,0,100
7935,2,2024-02-29,M1G,1561,48,48,48,0,0,100
7939,2,2024-02-29,M6N,1154,62,62,62,0,0,100
7940,2,2024-02-29,M5A,1008,68,68,68,0,0,100
7941,2,2024-02-29,M5A,1008,121,122,121,0,1,100
7943,2,2024-02-29,M5A,1008,17,21,17,0,4,100
7944,2,2024-02-29,M5C,1190,53,53,53,0,0,100
7945,2,2024-02-29,M5A,1008,107,107,107,0,0,100
7948,2,2024-02-29,M5H,1005,88,88,88,0,0,100
7949,2,2024-02-29,M6C,1028,28,28,28,0,0,100
7951,2,2024-02-29,M5B,1026,94,94,93,1,0,98.94
7952,2,2024-02-29,M5B,1026,30,30,30,0,0,100
7954,2,2024-02-29,M5A,1149,78,78,78,0,0,100
7955,2,2024-02-29,M6K,1125,110,150,106,4,40,96.36
7958,2,2024-02-29,M4C,1015,62,62,62,0,0,100
7959,2,2024-02-29,M5A,1020,30,30,30,0,0,100
7960,2,2024-02-29,M2N,1460,44,46,44,0,2,100
7962,2,2024-02-29,M3B,1024,40,40,39,1,0,97.5
7968,2,2024-02-29,M5C,1007,52,52,52,0,0,100
7969,2,2024-02-29,M6H,1193,36,36,36,0,0,100
7970,2,2024-02-29,M6A,1055,70,70,70,0,0,100
7972,2,2024-02-29,M6K,1152,70,70,70,0,0,100
7973,2,2024-02-29,M6K,1125,100,150,99,1,50,99
7974,2,2024-02-29,M5G,1521,60,60,57,3,0,95
7978,2,2024-02-29,M5A,1022,35,35,35,0,0,100
7981,2,2024-02-29,M1K,1108,61,61,61,0,0,100
7982,2,2024-02-29,M5V,1150,112,112,112,0,0,100
7983,2,2024-02-29,M5V,1150,34,34,34,0,0,100
7984,2,2024-02-29,M5V,1150,64,66,64,0,2,100
7985,2,2024-02-29,M5V,1150,74,75,74,0,1,100
7992,2,2024-02-29,M1R,1220,38,38,38,0,0,100
7995,2,2024-02-29,M2H,1200,85,87,85,0,2,100
7996,2,2024-02-29,M1K,1031,49,49,49,0,0,100
7997,2,2024-02-29,M6E,1019,45,45,45,0,0,100
7998,2,2024-02-29,M4K,1080,23,23,23,0,0,100
7999,2,2024-02-29,M4W,1118,30,30,30,0,0,100
8000,2,2024-02-29,M6G,1002,54,54,54,0,0,100
8002,2,2024-02-29,M5S,1018,12,12,11,1,0,91.67
8003,2,2024-02-29,M5R,1500,15,15,14,1,0,93.33
8004,2,2024-02-29,M6H,1104,16,16,16,0,0,100
8006,2,2024-02-29,M8Y,1049,41,41,41,0,0,100
8007,2,2024-02-29,M5B,1048,39,39,39,0,0,100
8009,2,2024-02-29,M6K,1148,72,73,72,0,1,100
8011,2,2024-02-29,M5A,1045,30,30,30,0,0,100
8014,2,2024-02-29,M5A,1059,94,94,94,0,0,100
8016,2,2024-02-29,M6P,1036,86,86,86,0,0,100
8018,2,2024-02-29,M5C,1037,78,78,78,0,0,100
8020,2,2024-02-29,M5A,1057,264,264,263,1,0,99.62
8022,2,2024-02-29,M4M,1126,52,52,52,0,0,100
8023,2,2024-02-29,M9V,1146,46,46,46,0,0,100
8024,2,2024-02-29,M9V,1146,37,37,37,0,0,100
8025,2,2024-02-29,M5T,1300,71,71,71,0,0,100
8026,2,2024-02-29,M5S,1014,50,50,50,0,0,100
8028,2,2024-02-29,M5R,1120,6,6,6,0,0,100
8029,2,2024-02-29,M4Y,1041,35,35,35,0,0,100
8030,2,2024-02-29,M1H,1115,32,32,32,0,0,100
8033,2,2024-02-29,M5T,1096,40,40,40,0,0,100
8035,2,2024-02-29,M4T,1062,31,31,31,0,0,100
8036,2,2024-02-29,M4T,1062,31,31,31,0,0,100
8037,2,2024-02-29,M5R,1129,28,28,28,0,0,100
8038,2,2024-02-29,M5R,1129,27,27,27,0,0,100
8045,3,2024-03-01,M5S,1051,8,8,8,0,0,100
8050,3,2024-03-01,M6H,1029,42,42,42,0,0,100
8051,3,2024-03-01,M6G,1102,30,30,30,0,0,100
8052,3,2024-03-01,M5R,1541,23,23,23,0,0,100
8067,3,2024-03-01,M1H,1360,101,101,101,0,0,100
8069,3,2024-03-01,M1G,1561,48,48,44,4,0,91.67
8073,3,2024-03-01,M6N,1154,62,62,62,0,0,100
8074,3,2024-03-01,M5A,1008,68,68,68,0,0,100
8075,3,2024-03-01,M5A,1008,121,122,121,0,1,100
8077,3,2024-03-01,M5A,1008,17,21,17,0,4,100
8078,3,2024-03-01,M5C,1190,53,53,53,0,0,100
8079,3,2024-03-01,M5A,1008,107,107,107,0,0,100
8082,3,2024-03-01,M5H,1005,88,88,88,0,0,100
8083,3,2024-03-01,M6C,1028,28,28,28,0,0,100
8085,3,2024-03-01,M5B,1026,94,94,94,0,0,100
8086,3,2024-03-01,M5B,1026,30,30,30,0,0,100
8088,3,2024-03-01,M5A,1149,77,78,77,0,1,100
8089,3,2024-03-01,M6K,1125,106,150,101,5,44,95.28
8092,3,2024-03-01,M4C,1015,62,62,62,0,0,100
8093,3,2024-03-01,M5A,1020,30,30,30,0,0,100
8094,3,2024-03-01,M2N,1460,33,46,33,0,13,100
8096,3,2024-03-01,M3B,1024,40,40,40,0,0,100
8102,3,2024-03-01,M5C,1007,52,52,52,0,0,100
8103,3,2024-03-01,M6H,1193,36,36,36,0,0,100
8104,3,2024-03-01,M6A,1055,70,70,70,0,0,100
8106,3,2024-03-01,M6K,1152,68,70,68,0,2,100
8107,3,2024-03-01,M6K,1125,92,98,92,0,6,100
8108,3,2024-03-01,M5G,1521,60,60,47,13,0,78.33
8112,3,2024-03-01,M5A,1022,35,35,35,0,0,100
8115,3,2024-03-01,M1K,1108,61,61,61,0,0,100
8116,3,2024-03-01,M5V,1150,110,112,110,0,2,100
8117,3,2024-03-01,M5V,1150,34,34,34,0,0,100
8118,3,2024-03-01,M5V,1150,64,66,64,0,2,100
8119,3,2024-03-01,M5V,1150,74,75,74,0,1,100
8126,3,2024-03-01,M1R,1220,28,38,28,0,10,100
8129,3,2024-03-01,M2H,1200,85,87,85,0,2,100
8130,3,2024-03-01,M1K,1031,49,49,49,0,0,100
8131,3,2024-03-01,M6E,1019,45,45,45,0,0,100
8132,3,2024-03-01,M4K,1080,23,23,23,0,0,100
8133,3,2024-03-01,M4W,1118,30,30,30,0,0,100
8134,3,2024-03-01,M6G,1002,54,54,54,0,0,100
8136,3,2024-03-01,M5S,1018,12,12,11,1,0,91.67
8137,3,2024-03-01,M5R,1500,15,15,11,4,0,73.33
8138,3,2024-03-01,M6H,1104,16,16,16,0,0,100
8140,3,2024-03-01,M8Y,1049,41,41,41,0,0,100
8141,3,2024-03-01,M5B,1048,39,39,39,0,0,100
8143,3,2024-03-01,M6K,1148,72,73,72,0,1,100
8145,3,2024-03-01,M5A,1045,30,30,30,0,0,100
8148,3,2024-03-01,M5A,1059,94,94,94,0,0,100
8150,3,2024-03-01,M6P,1036,86,86,86,0,0,100
8152,3,2024-03-01,M5C,1037,78,78,78,0,0,100
8154,3,2024-03-01,M5A,1057,264,264,264,0,0,100
8156,3,2024-03-01,M4M,1126,52,52,52,0,0,100
8157,3,2024-03-01,M9V,1146,46,46,46,0,0,100
8158,3,2024-03-01,M9V,1146,37,37,36,1,0,97.3
8159,3,2024-03-01,M5T,1300,71,71,71,0,0,100
8160,3,2024-03-01,M5S,1014,50,50,50,0,0,100
8162,3,2024-03-01,M5R,1120,6,6,6,0,0,100
8163,3,2024-03-01,M4Y,1041,35,35,35,0,0,100
8164,3,2024-03-01,M1H,1115,32,32,32,0,0,100
8167,3,2024-03-01,M5T,1096,40,40,40,0,0,100
8169,3,2024-03-01,M4T,1062,31,31,31,0,0,100
8170,3,2024-03-01,M4T,1062,31,31,31,0,0,100
8171,3,2024-03-01,M5R,1129,28,28,28,0,0,100
8172,3,2024-03-01,M5R,1129,27,27,27,0,0,100
8179,3,2024-03-02,M5S,1051,8,8,8,0,0,100
8184,3,2024-03-02,M6H,1029,42,42,42,0,0,100
8185,3,2024-03-02,M6G,1102,30,30,30,0,0,100
8186,3,2024-03-02,M5R,1541,23,23,23,0,0,100
8201,3,2024-03-02,M1H,1360,101,101,101,0,0,100
8203,3,2024-03-02,M1G,1561,48,48,43,5,0,89.58
8207,3,2024-03-02,M6N,1154,62,62,62,0,0,100
8208,3,2024-03-02,M5A,1008,68,68,68,0,0,100
8209,3,2024-03-02,M5A,1008,121,122,121,0,1,100
8211,3,2024-03-02,M5A,1008,17,21,17,0,4,100
8212,3,2024-03-02,M5C,1190,53,53,53,0,0,100
